line_id,radius_username,esn_hex,serial_number,equipment_id,mac_addr
41079,4702494226@vzw3g.com,A100003690E2D7,909138,40269,00804411C4E1
41240,4702494241@vzw3g.com,A100003690E1BF,909256,40172,00804411C5F4
41134,4702494258@vzw3g.com,A100003690E1B9,909169,40170,00804411C98B
41250,4702494286@vzw3g.com,A100003690E167,909210,40153,00804411C969
41295,4702494308@vzw3g.com,A100003690E2AB,909189,40253,00804411C976
41417,4702494389@vzw3g.com,A100003690E28F,909266,40238,00804411C431
41595,4702494439@vzw3g.com,A100003690E331,909056,40287,00804411988E
43792,4702494527@vzw3g.com,A100004387D4CA,943978,41582,008044122562
41354,4702494561@vzw3g.com,A100003690E271,909092,40221,008044119860
41615,4702494563@vzw3g.com,A100004387D3C4,909144,40203,00804411C4CC
40748,4702494595@vzw3g.com,A100003690E274,909245,40222,00804411C41B
41097,4702494601@vzw3g.com,A100003690E227,909392,40198,00804411C7B2
41293,4702494689@vzw3g.com,A100003690E33F,909168,40291,00804411C464
41019,4702494758@vzw3g.com,A100003690E2B5,909133,40256,00804411C4D0
43820,4702494840@vzw3g.com,A100004388A50E,945980,41579,0080441225C4
41591,4702494862@vzw3g.com,A100003690E391,909271,40306,00804411C5ED
43502,4702494882@vzw3g.com,A10000439D516C,909015,40301,00804411BF8B
41239,4702494920@vzw3g.com,A100003690E26C,909149,40220,00804411C4E8
41521,4702494927@vzw3g.com,A100003690E238,909181,40206,00804411C983
41441,4702494963@vzw3g.com,A100003690E23D,909220,40210,00804411C406
41183,4702494979@vzw3g.com,A100003690E340,909234,40292,00804411C462
41015,4702494997@vzw3g.com,A100003690E38D,909247,40305,00804411C42C
41249,4702495023@vzw3g.com,A100003690E285,909227,40233,00804411C606
41020,4702495027@vzw3g.com,A100003690E38B,909261,40304,00804411C5EA
41606,4702495047@vzw3g.com,A100003690E1D0,909076,40174,008044119868
41616,4702495081@vzw3g.com,A100003690E2E9,909127,40275,00804411C8C8
41482,4702495230@vzw3g.com,A100003690E28D,909240,40237,00804411C416
43442,4702495264@vzw3g.com,A10000157A1900,909166,40299,00804411C523
46691,4702495299@vzw3g.com,352613070389402,S19087,43522,00804413C918
43514,4702495329@vzw3g.com,A100004387E485,945535,41603,008044124D87
41406,4702495358@vzw3g.com,A100003690E15B,909276,40151,00804411C422
46671,4702495488@vzw3g.com,352613070393990,S19155,43524,00804413C99A
43528,4702495489@vzw3g.com,A100004387E3E3,945583,41614,008044124D9C
41454,4702495577@vzw3g.com,A100003690E300,909143,40280,00804411C4DB
41594,4702495597@vzw3g.com,A100003690E233,909217,40204,00804411C461
46581,4702495609@vzw3g.com,A100003690E198,909239,40159,00804411C41D
41094,4702495630@vzw3g.com,A100003690E2C3,909193,40263,00804411C975
41085,4702495736@vzw3g.com,A100003690E1C9,909059,40173,00804411986C
41360,4702495810@vzw3g.com,A100003690E363,909263,40296,00804411C5E7
43529,4702495877@vzw3g.com,A100004387DE6A,945595,41610,008044124D9B
41375,4702495893@vzw3g.com,A100003690E1E1,909252,40178,00804411C5F2
46661,4702495940@vzw3g.com,352613070389477,S19088,43525,00804413C917
41859,4702495996@vzw3g.com,A100003690E250,909283,40214,00804411C5DC
43615,4702497089@vzw3g.com,A100004387E2D1,945531,41617,008044124D84
41104,4702497203@vzw3g.com,A100003690E21F,909448,40195,00804411C79F
45765,4702497509@vzw3g.com,A100004388A706,950936,41691,0080441281B4
41175,4702497801@vzw3g.com,A100003690E291,909159,40239,00804411C98F
39021,4702497892@vzw3g.com,A100004387D599,943971,41572,0080441225E2
40184,4702498408@vzw3g.com,A100004388A548,950906,41569,0080441281C0
43614,4702498428@vzw3g.com,A100004387E53E,945521,41612,008044124E7E
46489,4702498622@vzw3g.com,352613070389089,S18370,43538,00804413C845
46492,4702498866@vzw3g.com,352613070392638,S18796,43539,00804413C865
39879,4702499214@vzw3g.com,A100001578AAAA,855322,37164,00804410DB3B
43724,4702499552@vzw3g.com,A10000439D5535,944186,41575,008044127BD8
46759,4702499627@vzw3g.com,352613070374438,S18344,43528,00804413C834
43540,4702590436@vzw3g.com,A1000043872849,936094,41108,0080441252E7
43768,4702590468@vzw3g.com,A10000439D54DB,944248,41573,008044127BCC
42912,4702590476@vzw3g.com,A10000438727D8,936102,41114,008044123A10
41077,4702590919@vzw3g.com,A100003690E284,909214,40232,00804411C962
41916,4702591358@vzw3g.com,A100003690E186,909212,40155,00804411C963
41387,4702591404@vzw3g.com,A100003690E333,909205,40288,00804411C600
41938,4702591414@vzw3g.com,A100003690E2D1,909178,40267,00804411C986
43527,4702591486@vzw3g.com,A100004387D4B7,944257,41593,00804412238D
40707,4702594003@vzw3g.com,A100003692A910,907750,40055,008044117ACE
46739,4702594094@vzw3g.com,352613070391135,S19150,43517,00804413C99B
46762,4702594158@vzw3g.com,352613070391101,S19108,43518,00804413C964
41163,4702594466@vzw3g.com,A1000012C28DB2,897225,40070,00804411B69B
41164,4702594467@vzw3g.com,A1000012C28DB4,897233,40068,00804411B6AF
41162,4702594473@vzw3g.com,A1000012C28D24,897250,40074,00804411B732
41157,4702594476@vzw3g.com,A1000012C28873,897162,40076,00804411B6F5
40700,4702594477@vzw3g.com,A1000036985672,907762,40049,008044117ABB
40543,4702594480@vzw3g.com,A10000369856B9,907763,40050,008044117ABC
40541,4702594483@vzw3g.com,A100003698566C,907765,40054,008044117ABE
40705,4702594485@vzw3g.com,A10000369856AC,907740,40053,00804411CEFA
40698,4702594486@vzw3g.com,A100003692A77E,907785,40056,008044117AA6
41167,4702594488@vzw3g.com,A100003692A8DC,907798,40058,00804411A1BB
41161,4702594499@vzw3g.com,A1000012C28CFD,897195,40067,00804411B6B0
46592,4702597002@vzw3g.com,A100004387E353,945691,41645,008044124EFB
43698,4702597102@vzw3g.com,A100004387E456,945497,41641,008044124DE9
46625,4702597259@vzw3g.com,359225051239069,476428,41426,00042D07450C
45595,4702597263@vzw3g.com,4702597263,419993,41307,00042D066899
42947,4702597275@vzw3g.com,4702597275,366442,41225,00042D05976A
43270,4702597276@vzw3g.com,4702597276,420081,41325,00042D0668F1
44767,4702597279@vzw3g.com,4702597279,366456,41334,00042D059778
45152,4702597282@vzw3g.com,4702597282,474919,41214,00042D073F27
44074,4702597285@vzw3g.com,4702597285,419725,41296,00042D06678D
43854,4702597289@vzw3g.com,4702597289,420082,41321,00042D0668F2
43628,4702597320@vzw3g.com,4702597320,366395,41331,00042D05973B
44538,4702597321@vzw3g.com,4702597321,421001,40716,00042D066C89
43814,4702597326@vzw3g.com,4702597326,419411,41336,00042D066653
43852,4702597343@vzw3g.com,4702597343,491726,40537,00042D0780CE
42937,4702597359@vzw3g.com,4702597359,419997,40533,00042D06689D
44220,4702597530@vzw3g.com,4702597530,476349,41495,00042D0744BD
43693,4702597665@vzw3g.com,A100004387E3F0,945319,41640,008044125DF8
45733,4702598570@vzw3g.com,352613070393701,S19153,43505,00804413C99E
41370,4702599065@vzw3g.com,A100003690E296,909197,40242,00804411C5F8
41902,4702599067@vzw3g.com,A100003690E1E7,909152,40180,00804411C973
41361,4702599141@vzw3g.com,A100003690E364,909269,40297,00804411C5EC
41858,4702599182@vzw3g.com,A100003690E276,909179,40224,00804411C984
43526,4702599248@vzw3g.com,A10000439D5568,944234,41597,008044127B48
41386,4702599366@vzw3g.com,A100003690E396,909264,40308,00804411C430
41363,4702599676@vzw3g.com,A100003690E298,909061,40244,008044119869
41083,4702599748@vzw3g.com,A100003690E368,909255,40298,00804411C437
41918,4702599783@vzw3g.com,A100003690E294,909195,40241,00804411C974
43517,4702599819@vzw3g.com,A100004387DE76,945615,41604,008044124DAD
46663,4702639398@vzw3g.com,352613070389485,S19084,43504,00804413C98F
46692,4702639557@vzw3g.com,352613070390905,S19121,43502,00804413C96A
43685,4702700139@vzw3g.com,A100004387E0A0,945547,41634,008044124DF8
43479,4702700183@vzw3g.com,A10000439D5539,944126,41477,008044127B4F
43398,4702700184@vzw3g.com,A10000439D5529,944242,41479,008044127B3F
43399,4702700185@vzw3g.com,A10000438B33EA,944206,41481,008044127B9E
43478,4702700186@vzw3g.com,A10000438B34F1,944201,41478,008044122586
43403,4702700187@vzw3g.com,A100004387D55F,944210,41480,008044122576
46050,4702700188@vzw3g.com,A10000438B2E82,944258,41432,00804412236C
43384,4702700190@vzw3g.com,A10000439D54EC,944225,41457,008044127B8C
43330,4702700191@vzw3g.com,A10000439D55C4,944230,41431,008044127BD2
43392,4702700192@vzw3g.com,A10000439D551A,944217,41482,008044127B89
43766,4702700199@vzw3g.com,A100004387E3B8,945631,41636,008044124E04
43718,4702700344@vzw3g.com,A100004387E2EF,945644,41644,008044124DE4
46731,4702701125@vzw3g.com,352613070389659,S19152,43510,00804413C99F
43825,4702701238@vzw3g.com,A100004387E3E2,945464,41672,008044124E61
43946,4702703004@vzw3g.com,A1000043950D6D,971870,41784,0080441329C3
43962,4702703005@vzw3g.com,A100004395101A,972006,41718,00804412AC91
44437,4702703006@vzw3g.com,A1000043950E0C,971931,41719,00804412784A
43948,4702703007@vzw3g.com,A1000043950B81,971927,41782,008044127860
43947,4702703008@vzw3g.com,A1000043950CE5,971844,41783,008044132993
43949,4702703009@vzw3g.com,A1000043950E73,971859,41781,0080441329C0
43950,4702703012@vzw3g.com,A1000043950E09,971960,41790,008044127884
43919,4702703013@vzw3g.com,A1000043951001,971760,41724,008044132A2C
43918,4702703014@vzw3g.com,A100004395105F,971774,41725,0080441329FC
44041,4702703018@vzw3g.com,A1000043950E26,971858,41749,008044132997
43945,4702703020@vzw3g.com,A1000043950CFE,971840,41785,008044132991
43972,4702703021@vzw3g.com,A1000043950F66,972019,41720,00804412AC72
43953,4702703022@vzw3g.com,A1000043950FF4,971799,41787,00804413299B
43924,4702703023@vzw3g.com,A1000043950DB5,971930,41721,008044127861
43922,4702703024@vzw3g.com,A1000043950E87,971868,41722,00804412AC02
43941,4702703028@vzw3g.com,A1000043950EFA,971865,41797,0080441329C2
44393,4702703030@vzw3g.com,A1000043950EFB,971747,41741,008044132980
44213,4702703031@vzw3g.com,A1000043950F60,971957,41743,008044127885
44059,4702703032@vzw3g.com,A1000043950F56,971989,41759,00804412789C
43883,4702703035@vzw3g.com,A1000043950ED7,972005,41732,00804412789F
43901,4702703036@vzw3g.com,A1000043950CF8,971854,41733,008044132996
43921,4702703037@vzw3g.com,A1000043950D19,971835,41729,00804413298E
43942,4702703038@vzw3g.com,A1000043950E20,971985,41798,008044127892
43943,4702703040@vzw3g.com,A1000043950D15,971788,41799,008044132A16
45114,4702703041@vzw3g.com,A1000043950DE1,971926,41730,008044127871
43859,4702703042@vzw3g.com,A1000043950D38,971842,41735,00804413298D
43861,4702703043@vzw3g.com,A1000043951031,971762,41736,008044132982
44072,4702703044@vzw3g.com,A1000043950D65,971873,41752,00804412ABFD
44023,4702703045@vzw3g.com,A1000043950E66,971869,41755,00804412AC01
44040,4702703046@vzw3g.com,A1000043950E2B,971922,41757,008044127847
43900,4702703048@vzw3g.com,A1000043950DD5,972002,41737,00804412AC8F
44438,4702703049@vzw3g.com,A1000043950F93,972018,41753,00804412AC97
43863,4702703050@vzw3g.com,A1000043951067,971781,41739,008044132A21
44128,4702703051@vzw3g.com,A1000043951011,971756,41742,008044132A02
44223,4702703052@vzw3g.com,A1000043950F65,971975,41751,00804412787F
44139,4702703053@vzw3g.com,A1000043950DAC,971751,41754,008044132A34
43956,4702703054@vzw3g.com,A1000043950D0A,971786,41761,008044132A17
43970,4702703055@vzw3g.com,A1000043950F7D,971973,41760,00804412788F
44439,4702703056@vzw3g.com,A1000043950CEA,971826,41745,0080441329B5
43944,4702703057@vzw3g.com,A1000043950ED3,972026,41800,00804412AC9B
43899,4702703059@vzw3g.com,A1000043950F6F,971995,41740,00804412789E
44395,4702703060@vzw3g.com,A1000043950E72,972004,41756,00804412AC90
44224,4702703062@vzw3g.com,A1000043950E2D,971847,41746,0080441329BC
44057,4702703065@vzw3g.com,A1000043950D02,971845,41744,008044132992
43954,4702703067@vzw3g.com,A1000043950F8D,972024,41786,00804412AC99
43898,4702703069@vzw3g.com,A1000043950F6A,971992,41766,00804412789D
43915,4702703070@vzw3g.com,A1000043950DCD,971905,41727,00804412785B
43964,4702703071@vzw3g.com,A1000043950E18,971914,41716,00804412786C
43920,4702703072@vzw3g.com,A1000043950E04,971928,41723,008044127849
45542,4702703829@vzw3g.com,A1000043950DD7,971966,41767,008044127854
46761,4702704915@vzw3g.com,352613070390673,S19126,43513,00804413C998
44078,4702705004@vzw3g.com,A100004395227A,989108,42022,0080441258F5
44192,4702705025@vzw3g.com,A100004395228F,989144,41977,008044129669
43965,4702705262@vzw3g.com,A10000369E51FE,922793,40747,00804411D919
44164,4702705295@vzw3g.com,A1000043952145,989233,41973,008044129657
44465,4702705307@vzw3g.com,A1000043952015,989201,42024,00804412966B
44165,4702705318@vzw3g.com,A100004394F210,989215,41976,00804412966C
44197,4702705319@vzw3g.com,A1000043952457,989040,42055,0080441296DF
44176,4702705351@vzw3g.com,A100004395240D,989066,41971,008044129693
44166,4702705357@vzw3g.com,A100004394F20C,989213,41972,008044129674
44218,4702705371@vzw3g.com,A1000043952276,989099,42052,0080441296E2
44196,4702705377@vzw3g.com,A1000043952126,989196,41974,00804412968C
44071,4702705379@vzw3g.com,A1000043951468,960323,42018,008044126ED9
43897,4702705905@vzw3g.com,A100004395213B,989208,41948,008044129659
44081,4702705906@vzw3g.com,A10000439522C1,989115,41941,0080441296C6
43908,4702705907@vzw3g.com,A1000043952199,989148,41935,00804412968B
44055,4702705908@vzw3g.com,A1000043952144,989197,41942,008044129651
43985,4702705909@vzw3g.com,A1000043952138,989195,41937,0080441296B5
44075,4702705910@vzw3g.com,A1000043952140,989211,41949,0080441296B3
44152,4702705911@vzw3g.com,A1000043952139,989203,41933,008044129735
44053,4702705912@vzw3g.com,A1000043952435,989078,41951,0080441292EB
44079,4702705913@vzw3g.com,A10000439523EB,989081,41938,00804412928A
44077,4702705914@vzw3g.com,A1000043952403,989091,41943,0080441296F4
43896,4702705915@vzw3g.com,A1000043952417,989087,41934,00804412970F
44002,4702705916@vzw3g.com,A1000043952122,989194,41936,00804412971E
44058,4702705917@vzw3g.com,A10000439523A3,989082,41944,0080441292FB
43966,4702705919@vzw3g.com,A100004395243D,989088,41940,008044129749
43967,4702705920@vzw3g.com,A1000043952421,989092,41945,008044129404
44153,4702705921@vzw3g.com,A10000439522A0,989124,41932,0080441296C5
43968,4702705922@vzw3g.com,A1000043952456,989076,41946,0080441292AA
44017,4702705923@vzw3g.com,A1000043951FCE,989212,41950,008044129638
44003,4702705924@vzw3g.com,A1000043952415,989089,41939,008044129272
39824,4702705970@vzw3g.com,A100004394B278,743520,41952,00804412A15F
46756,4702709376@vzw3g.com,352613070391200,S19154,43507,00804413C99C
43691,4702709786@vzw3g.com,A100004387E34E,945672,41647,008044124DBC
44031,4702790057@vzw3g.com,A1000043950DF4,971965,41701,00804412788C
44011,4702791222@vzw3g.com,A100004395105B,971803,41707,008044132A23
46642,4702792475@vzw3g.com,352613070394865,S19080,43515,00804413C98B
46681,4702799036@vzw3g.com,352613070355726,S18355,43500,00804413C89D
43902,4702799923@vzw3g.com,A1000043950E25,971875,41765,00804412ABFC
43958,4702799945@vzw3g.com,A1000043950E0A,971964,41763,008044127883
44222,4703030054@vzw3g.com,A100004395161E,976071,42029,00804413301D
36608,4703030114@vzw3g.com,A1000043951155,888126,39650,008044116FDC
44215,4703030589@vzw3g.com,A10000439522A8,989100,42059,008044129746
35176,4703031125@vzw3g.com,A1000043951169,890870,39898,0080441188FF
39725,4703031126@vzw3g.com,A100004395116F,750938,32262,0080440FFD89
43993,4703031981@vzw3g.com,A100004395145A,960609,42017,008044129347
44185,4703031985@vzw3g.com,A10000439523E9,989065,42039,008044129640
46688,4703034572@vzw3g.com,353238060192076,S420392,43558,00042D066A28
44229,4703035901@vzw3g.com,A10000439516CC,976103,42030,008044132FFD
46307,4703036130@vzw3g.com,352613070283605,945995,41583,00804412256F
35764,4703163807@vzw3g.com,A10000369A2141,769815,37558,008044105EB4
46689,4703220289@vzw3g.com,353238060021762,385727,43569,00042D05E2BF
39620,4703456253@vzw3g.com,A1000012C27645,875751,39016,00804411584B
44773,4703460831@vzw3g.com,89148000003082925467,420932,42434,00042D066C44
44764,4703460834@vzw3g.com,353238060025623,366436,42429,00042D059764
44737,4703460835@vzw3g.com,353238060034385,421404,42425,00042D066E1C
44776,4703460836@vzw3g.com,89148000003082925632,583817,42459,00042D08E889
42448,4703460837@vzw3g.com,353238060031373,420769,42428,00042D066BA1
45040,4703460839@vzw3g.com,89148000003082925509,366452,42642,00042D059774
44800,4703460842@vzw3g.com,353238060034286,421376,42427,00042D066E00
46604,4703461414@vzw3g.com,A1000012C29053,888462,43579,008044116879
44899,4703461657@vzw3g.com,A1000043961B59,972283,42449,008044138FD7
44791,4703461658@vzw3g.com,A1000043951768,981987,42451,008044134203
44960,4703461659@vzw3g.com,A1000043949F27,981870,42453,008044134395
44895,4703461660@vzw3g.com,A1000043949F86,981700,42437,0080441341B1
44771,4703461661@vzw3g.com,A1000043951604,972302,42454,008044138FD1
44804,4703461662@vzw3g.com,A1000043952465,972075,42438,008044138D86
44962,4703461663@vzw3g.com,A1000043961CC9,972296,42436,008044138FD2
44954,4703461664@vzw3g.com,A1000043949F1F,981923,42440,008044134372
44792,4703461665@vzw3g.com,A1000043949F13,981910,42444,00804413436E
44793,4703461666@vzw3g.com,A1000043949F10,981827,42443,00804413432E
44898,4703461667@vzw3g.com,A100004395175B,981990,42446,0080441341FA
44896,4703461668@vzw3g.com,A1000043949F37,981839,42447,00804413432B
44959,4703461669@vzw3g.com,A1000043949ED6,981646,42448,0080441341D2
44770,4703461671@vzw3g.com,A1000043949E14,981681,42455,0080441341C1
44961,4703461672@vzw3g.com,A1000043949F0B,981834,42441,0080441343A2
44958,4703520715@vzw3g.com,A1000012C22B34,777924,42589,008044108239
46601,4703520724@vzw3g.com,A1000012C22135,767454,42588,0080441057FF
46599,4703520743@vzw3g.com,A1000012C2448A,785792,42590,008044109923
46603,4703520908@vzw3g.com,A1000012C27A72,880004,43578,008044115EF3
44673,4703525399@vzw3g.com,A1000009433911,703546,42383,0080440F59D7
44709,4703527078@vzw3g.com,A1000043961B6A,951150,42402,008044128DA9
44715,4703527239@vzw3g.com,A100003690E240,909275,40211,00804411C5E6
44756,4703529332@vzw3g.com,A100004394E884,993381,42418,008044132084
44781,4703529333@vzw3g.com,A100004394E9A5,993253,42419,0080441320B8
44728,4703529334@vzw3g.com,A100004394D966,993012,42409,008044137EAB
44724,4703529335@vzw3g.com,A100004394DCAA,988001,42404,0080441362EF
44757,4703529336@vzw3g.com,A100004394E876,993378,42411,008044132088
44725,4703529337@vzw3g.com,A100004394E90C,993286,42412,0080441320C9
44731,4703529340@vzw3g.com,A100004394E800,993341,42407,0080441320AD
44750,4703529341@vzw3g.com,A100004394E881,993321,42422,00804413205F
44732,4703529342@vzw3g.com,A100004394E8A3,993374,42406,00804413208E
44729,4703529343@vzw3g.com,A100004394E9E9,993328,42408,00804413205D
44784,4703529344@vzw3g.com,A100004394E9AF,993225,42415,0080441196F2
44749,4703529346@vzw3g.com,A100004394E74F,993264,42403,0080441320DD
44733,4703529347@vzw3g.com,A100004394DA6C,991319,42410,008044137B80
44783,4703529348@vzw3g.com,A100004394E831,993230,42421,0080441196E9
44763,4703529349@vzw3g.com,A100004394E978,993224,42416,0080441196F9
44790,4703529350@vzw3g.com,A100004394E9CF,993250,42417,0080441196FF
45140,4703529351@vzw3g.com,A100004394E7E5,993382,42405,008044132085
45037,4703661137@vzw3g.com,A100004394E9E5,993265,42591,0080441320DA
45036,4703661138@vzw3g.com,A100004394EA3A,993359,42605,00804413209A
45059,4703661140@vzw3g.com,A100004394EA07,993293,42610,008044119578
45796,4703661141@vzw3g.com,A1000043949ECE,981612,42629,008044134180
45071,4703661142@vzw3g.com,A1000043949EA7,981843,42625,0080441343C4
45044,4703661143@vzw3g.com,A100004394E894,993401,42593,00804413207D
45049,4703661144@vzw3g.com,A100004394E9FE,993289,42594,0080441320CC
45042,4703661145@vzw3g.com,A100004394E8E3,993327,42592,00804413205A
45053,4703661147@vzw3g.com,A100004394E9C7,993214,42604,0080441196FE
45051,4703661149@vzw3g.com,A100004394E84B,993270,42602,0080441320D9
45794,4703661150@vzw3g.com,A1000043949F90,981624,42636,008044134179
45841,4703661153@vzw3g.com,A1000043949EC2,981645,42612,008044134197
45443,4703661156@vzw3g.com,A1000043949E41,981665,42618,0080441341C8
45312,4703661157@vzw3g.com,A1000043949E80,981774,42620,008044134319
43681,4703661158@vzw3g.com,A1000043949E98,981877,42634,0080441343AF
45065,4703661159@vzw3g.com,A1000043949FC8,981937,42638,0080441341DF
45096,4703661160@vzw3g.com,A1000043949ED5,981648,42621,0080441341D8
45073,4703661161@vzw3g.com,A1000043949E33,981736,42627,00804413442E
45038,4703661164@vzw3g.com,A1000043949FD6,981628,42628,00804413417B
45444,4703661166@vzw3g.com,A1000043949E13,981685,42630,0080441341B9
45471,4703661167@vzw3g.com,A1000043949E9A,981644,42611,008044134198
45795,4703661168@vzw3g.com,A1000043949E56,981687,42616,0080441341B8
45840,4703661169@vzw3g.com,A1000043949E5D,981690,42613,008044134418
45120,4703661171@vzw3g.com,A100004395171C,981989,42615,008044134204
45286,4703661172@vzw3g.com,A1000043951718,981984,42631,0080441341F8
45186,4703661174@vzw3g.com,A1000043949E59,981673,42633,0080441341A4
45055,4703661175@vzw3g.com,A1000043949EE5,981679,42626,0080441341A1
45074,4703661176@vzw3g.com,A100004394A01C,981617,42623,008044134176
45033,4703661177@vzw3g.com,A100004394E9CC,993268,42609,0080441320E2
45054,4703661179@vzw3g.com,A1000043949E42,981662,42622,00804413418E
45070,4703661180@vzw3g.com,A1000043949F9C,981619,42624,008044134178
45072,4703661181@vzw3g.com,A100004394A029,981759,42640,008044134351
45034,4703661182@vzw3g.com,A100004394E895,993376,42607,00804413208F
45087,4703661185@vzw3g.com,A1000043949EE7,981702,42635,0080441341AF
45032,4703661186@vzw3g.com,A100004394E8C4,993316,42608,008044132065
45069,4703661187@vzw3g.com,A1000043949F09,981913,42639,00804413436F
46715,4703664123@vzw3g.com,A1000043948581,775470,42644,00804410811A
45089,4703665345@vzw3g.com,00A1000051C2DAA6,A10013,42662,00804412CEB0
45088,4703665348@vzw3g.com,00A1000051C2DFC9,A09875,42651,00804412CE22
45093,4703665349@vzw3g.com,00A1000051C2DB5E,A10124,42663,00804412CECD
46732,4703668176@vzw3g.com,352613070271972,S08967,43389,00804413AD39
46633,4703668210@vzw3g.com,352613070331107,S08961,43392,00804413AD3E
46696,4703668225@vzw3g.com,352613070327212,S11575,43394,00804413A36B
46635,4703668244@vzw3g.com,352613070280577,S11576,43395,00804413A364
46576,4703668286@vzw3g.com,352613070291301,S11570,43396,00804413A38A
46288,4703668346@vzw3g.com,352613070280395,S11510,43398,00804413A319
46284,4703668387@vzw3g.com,352613070274505,S11565,43400,00804413A36A
46697,4703668417@vzw3g.com,352613070148097,S08965,43404,00804413AD34
46614,4703668467@vzw3g.com,352613070148147,S08973,43406,00804413AD10
45244,4703734723@vzw3g.com,A1000043949DCC,S02830,42766,00804412C6B0
45195,4703734725@vzw3g.com,A1000043948605,S02759,42759,00804412C689
45183,4703734726@vzw3g.com,A100004394860C,S02773,42729,00804412C67B
45233,4703734727@vzw3g.com,A1000043949DDA,S02785,42762,00804412C66F
45193,4703734729@vzw3g.com,A100004394EA8A,S02788,42758,00804412C66C
45184,4703734730@vzw3g.com,A1000043948B1E,S02767,42757,00804412C681
45238,4703734732@vzw3g.com,A1000043949DC9,S02783,42761,00804412C671
45194,4703734733@vzw3g.com,A1000043949D9A,S02791,42765,00804412C66A
45181,4703734735@vzw3g.com,A10000439489BD,S02768,42732,00804412C680
45182,4703734737@vzw3g.com,A1000043948A58,S02772,42736,00804412C67C
45241,4703734738@vzw3g.com,A1000043948A48,S02761,42740,00804412C687
45201,4703734739@vzw3g.com,A1000043949D9F,S02790,42741,00804412C669
45235,4703734740@vzw3g.com,A1000043949DDE,S02786,42744,00804412C66E
45237,4703734741@vzw3g.com,A1000043949DE2,S02789,42742,00804412C66B
45246,4703734742@vzw3g.com,A10000439486F1,S02775,42746,00804412C679
45176,4703734743@vzw3g.com,A1000043948710,S02778,42754,00804412C676
45197,4703734744@vzw3g.com,A10000439489D2,S02757,42764,00804412C68B
45291,4703734745@vzw3g.com,A1000043948A8C,S02764,42734,00804412C684
45180,4703734747@vzw3g.com,A1000043948A5B,S02769,42737,00804412C67F
45178,4703734748@vzw3g.com,A1000043948B1B,S02765,42733,00804412C683
45202,4703734750@vzw3g.com,A1000043948B37,S02766,42739,00804412C682
45174,4703734754@vzw3g.com,A1000043948A4A,S02760,42748,00804412C688
45230,4703734755@vzw3g.com,A10000439489E7,S02756,42745,00804412C68C
45187,4703734756@vzw3g.com,A1000043949DA1,S02792,42749,00804412C668
45175,4703734757@vzw3g.com,A1000043948A5D,S02774,42751,00804412C67A
45192,4703734758@vzw3g.com,A1000043948A46,S02754,42752,00804412C68E
45191,4703734759@vzw3g.com,A1000043948AB0,S02763,42755,00804412C685
45189,4703734760@vzw3g.com,A1000043948A5F,S02776,42753,00804412C678
45276,4703817484@vzw3g.com,00A1000051E73775,S03424,42795,00804412F08F
45269,4703817486@vzw3g.com,00A1000051E73849,S03404,42780,00804412F070
45274,4703817487@vzw3g.com,00A1000051E73CF8,S03449,42791,00804412F072
45271,4703817488@vzw3g.com,00A1000051E73526,S03450,42781,00804412F08E
45281,4703817489@vzw3g.com,00A1000051E73D43,S03444,42794,00804412F078
45050,4703817490@vzw3g.com,00A1000051E73792,S03422,42798,00804412F064
45267,4703817493@vzw3g.com,00A1000051E73CCD,S03446,42782,00804412F07A
45288,4703817494@vzw3g.com,00A1000051E73CCE,S03437,42786,00804412F089
45367,4703817496@vzw3g.com,00A1000051E7375E,S03415,42787,00804412F067
45309,4703817497@vzw3g.com,00A1000051E73D0C,S03448,42778,00804412F074
45280,4703817498@vzw3g.com,00A1000051E72C98,S03504,42799,00804412F05D
45368,4703817499@vzw3g.com,00A1000051E72D15,S03387,42784,00804412F04D
45261,4703817501@vzw3g.com,00A1000051E73CCA,S03439,42802,00804412F088
45256,4703817502@vzw3g.com,00A1000051E73CD3,S03442,42809,00804412F075
45307,4703817503@vzw3g.com,00A1000051E73D0D,S03451,42776,00804412F040
45290,4703817505@vzw3g.com,00A1000051E73531,S03454,42811,00804412F043
45313,4703817506@vzw3g.com,00A1000051E73528,S03459,42783,00804412F033
45275,4703817509@vzw3g.com,00A1000051E736D7,S03491,42800,00804412F0D3
45282,4703817511@vzw3g.com,00A1000051E73CE3,S03452,42788,00804412F041
45278,4703817514@vzw3g.com,00A1000051E736CC,S03493,42793,00804412F0D2
45279,4703817515@vzw3g.com,00A1000051E73CD2,S03440,42796,00804412F084
45293,4703817516@vzw3g.com,00A1000051E73CE2,S03421,42804,00804412F062
45298,4703817517@vzw3g.com,00A1000051E73CD5,S03447,42808,00804412F07B
45311,4703817518@vzw3g.com,00A1000051E72CEF,S03500,42803,00804412F0A9
45581,4703828550@vzw3g.com,00A1000051C1EBA0,S05619,43012,00804413504B
45589,4703828551@vzw3g.com,00A1000051C1F6E8,S05624,43014,0080441350A7
45580,4703828552@vzw3g.com,00A1000051C2D2B7,S05519,43013,008044135027
45658,4703828553@vzw3g.com,00A1000051C1EF19,S05514,43015,00804413503B
45659,4703828554@vzw3g.com,00A1000051C1EF12,S05511,43016,008044135044
45656,4703828556@vzw3g.com,00A1000051C2DD88,S05528,43017,00804412F7C5
45588,4703828558@vzw3g.com,00A1000051C1F326,S05625,43020,0080441350A6
